time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2022-10-16T14:47:40.20Z,46.4366653,-72.6852659,1978.219,55.36,32.71,-7.43,5.188,12.379,1.53,30.57527,1.49761,3,8
2022-10-16T14:47:40.40Z,46.4367655,-72.6851830,1979.605,55.57,32.11,-7.09,5.203,12.368,1.48,30.02182,1.44277,3,8
2022-10-16T14:47:40.60Z,46.4368655,-72.6851016,1981.093,55.64,31.52,-6.82,5.220,12.369,1.51,29.52995,1.43622,3,7
2022-10-16T14:47:40.80Z,46.4369652,-72.6850196,1982.323,55.46,31.69,-6.57,5.237,12.371,1.51,29.74438,1.41602,3,7
2022-10-16T14:47:41.00Z,46.4370646,-72.6849393,1983.012,55.16,31.35,-5.89,5.243,12.325,1.45,29.61201,1.28464,3,7
2022-10-16T14:47:41.20Z,46.4371640,-72.6848581,1983.510,55.10,31.51,-5.64,5.248,12.290,1.55,29.76131,1.25369,3,7
2022-10-16T14:47:41.40Z,46.4372637,-72.6847749,1984.503,55.37,32.00,-5.98,5.255,12.262,1.59,30.01999,1.24835,3,7
2022-10-16T14:47:41.60Z,46.4373625,-72.6846912,1985.777,55.02,32.11,-6.39,5.263,12.229,1.59,30.27098,1.24331,3,7
2022-10-16T14:47:41.80Z,46.4374616,-72.6846069,1987.101,55.21,32.36,-6.84,5.269,12.199,1.55,30.37802,1.26262,3,7
2022-10-16T14:47:42.00Z,46.4375614,-72.6845232,1988.380,55.57,32.24,-6.95,5.273,12.158,1.55,30.12315,1.23821,3,7
2022-10-16T14:47:42.20Z,46.4376608,-72.6844409,1989.695,55.37,31.68,-6.40,5.268,12.062,1.43,29.77362,1.10746,3,8
2022-10-16T14:47:42.40Z,46.4377601,-72.6843585,1990.773,55.31,31.72,-5.88,5.257,11.944,1.39,29.83486,1.03505,3,8
2022-10-16T14:47:42.60Z,46.4378584,-72.6842777,1991.646,54.74,31.14,-5.56,5.246,11.830,1.41,29.63130,1.04614,3,8
2022-10-16T14:47:42.80Z,46.4379571,-72.6841956,1992.682,54.98,31.55,-5.51,5.236,11.734,1.42,29.85305,1.05822,3,8
2022-10-16T14:47:43.00Z,46.4380556,-72.6841138,1993.612,54.84,31.51,-5.22,5.227,11.638,1.43,29.88502,1.05851,3,8
2022-10-16T14:47:43.20Z,46.4381542,-72.6840323,1994.793,54.85,31.33,-5.05,5.219,11.547,1.42,29.73135,1.06920,3,8
2022-10-16T14:47:43.40Z,46.4382538,-72.6839501,1996.438,55.23,31.50,-5.20,5.211,11.457,1.41,29.69886,1.04038,3,8
2022-10-16T14:47:43.60Z,46.4383534,-72.6838683,1997.608,55.32,31.50,-5.08,5.204,11.368,1.39,29.66008,1.02410,3,8
2022-10-16T14:47:43.80Z,46.4384527,-72.6837868,1998.609,55.30,31.30,-5.02,5.198,11.297,1.41,29.51127,1.06499,3,8
2022-10-16T14:47:44.00Z,46.4385522,-72.6837061,1999.639,55.40,31.09,-4.98,5.195,11.233,1.45,29.30329,1.07174,3,8
2022-10-16T14:47:44.20Z,46.4386525,-72.6836244,2000.703,55.82,31.48,-5.13,5.192,11.165,1.44,29.41829,1.04785,3,8
2022-10-16T14:47:44.40Z,46.4387531,-72.6835424,2002.057,55.80,31.67,-5.38,5.191,11.106,1.52,29.57943,1.07569,3,8
2022-10-16T14:47:44.60Z,46.4388545,-72.6834598,2003.657,56.02,31.78,-5.47,5.190,11.050,1.53,29.56634,1.07699,3,8
2022-10-16T14:47:44.80Z,46.4389556,-72.6833781,2004.818,56.13,31.56,-5.50,5.189,11.008,1.48,29.34505,1.16547,3,8
2022-10-16T14:47:45.00Z,46.4390558,-72.6832947,2006.067,55.35,32.23,-5.15,5.188,10.977,1.49,30.21066,1.16237,3,8
2022-10-16T14:47:45.20Z,46.4391555,-72.6832120,2007.434,55.13,31.87,-4.89,5.187,10.945,1.44,30.03084,1.18782,3,8
2022-10-16T14:47:45.40Z,46.4392549,-72.6831298,2008.752,55.01,31.63,-4.74,5.187,10.916,1.41,29.89888,1.14438,3,8
2022-10-16T14:47:45.60Z,46.4393536,-72.6830473,2009.852,54.75,31.86,-4.77,5.186,10.893,1.41,30.19280,1.15420,3,8
2022-10-16T14:47:45.80Z,46.4394532,-72.6829651,2010.879,55.40,31.56,-5.05,5.188,10.883,1.47,29.66757,1.27510,3,8
2022-10-16T14:47:46.00Z,46.4395538,-72.6828840,2011.757,55.96,31.23,-4.98,5.192,10.877,1.44,29.16344,1.22330,3,8
2022-10-16T14:47:46.20Z,46.4396542,-72.6828011,2012.645,55.95,31.90,-5.20,5.179,10.804,1.33,29.69105,1.11205,3,9
2022-10-16T14:47:46.40Z,46.4397546,-72.6827186,2013.826,55.89,31.86,-5.31,5.156,10.718,1.15,29.68429,1.01447,3,9
2022-10-16T14:47:46.60Z,46.4398542,-72.6826360,2014.853,55.60,31.92,-5.20,5.128,10.631,1.02,29.86518,0.98259,3,9
2022-10-16T14:47:46.80Z,46.4399541,-72.6825524,2016.137,55.76,32.24,-5.38,5.097,10.535,0.94,30.03329,0.97889,3,9
2022-10-16T14:47:47.00Z,46.4400541,-72.6824690,2017.376,55.88,32.09,-5.43,5.067,10.450,0.93,29.86454,0.96363,3,9
2022-10-16T14:47:47.20Z,46.4401542,-72.6823863,2018.413,55.88,31.78,-5.37,5.043,10.360,0.94,29.62626,0.98863,3,9
2022-10-16T14:47:47.40Z,46.4402544,-72.6823044,2019.679,55.83,31.52,-5.34,5.019,10.275,0.94,29.44898,0.98867,3,9
2022-10-16T14:47:47.60Z,46.4403544,-72.6822238,2020.354,55.96,31.33,-4.91,4.997,10.196,0.94,29.24232,0.94937,3,8
2022-10-16T14:47:47.80Z,46.4404545,-72.6821434,2021.007,55.76,31.16,-4.64,4.974,10.117,0.95,29.19305,0.93275,3,8
2022-10-16T14:47:48.00Z,46.4405550,-72.6820621,2021.977,55.96,31.36,-5.15,4.942,10.022,0.94,29.26522,0.83524,3,8
2022-10-16T14:47:48.20Z,46.4406558,-72.6819807,2022.861,56.03,31.53,-5.36,4.908,9.918,0.94,29.36709,0.77710,3,8
2022-10-16T14:47:48.40Z,46.4407563,-72.6818995,2023.742,56.01,31.45,-5.26,4.871,9.804,0.90,29.31644,0.73676,3,9
2022-10-16T14:47:48.60Z,46.4408567,-72.6818186,2024.526,56.12,31.46,-5.18,4.836,9.699,0.91,29.27386,0.73159,3,8
2022-10-16T14:47:48.80Z,46.4409573,-72.6817375,2025.326,56.09,31.51,-5.17,4.800,9.591,0.90,29.32206,0.72021,3,8
2022-10-16T14:47:49.00Z,46.4410579,-72.6816563,2026.059,56.20,31.52,-5.17,4.764,9.480,0.89,29.28727,0.71012,3,8
2022-10-16T14:47:49.20Z,46.4411584,-72.6815753,2026.845,56.04,31.39,-5.20,4.730,9.376,0.88,29.26025,0.72519,3,8
2022-10-16T14:47:49.40Z,46.4412589,-72.6814946,2027.757,56.13,31.36,-5.37,4.695,9.277,0.85,29.19630,0.72378,3,8
2022-10-16T14:47:49.60Z,46.4413593,-72.6814144,2028.503,56.14,31.33,-5.20,4.662,9.182,0.85,29.16866,0.72567,3,8
2022-10-16T14:47:49.80Z,46.4414601,-72.6813331,2029.384,56.14,31.66,-5.14,4.642,9.098,1.04,29.42268,0.81102,3,8
2022-10-16T14:47:50.00Z,46.4415611,-72.6812519,2030.167,56.23,31.37,-5.16,4.626,9.022,1.02,29.15687,0.81359,3,8
2022-10-16T14:47:50.20Z,46.4416621,-72.6811720,2030.834,56.23,30.77,-5.11,4.612,8.956,1.06,28.68902,0.85826,3,8
2022-10-16T14:47:50.40Z,46.4417622,-72.6810935,2031.520,55.81,30.77,-4.32,4.602,8.899,1.08,28.86783,1.01108,3,8
2022-10-16T14:47:50.60Z,46.4418626,-72.6810144,2032.453,55.90,30.47,-4.80,4.596,8.857,1.13,28.59572,1.05444,3,8
2022-10-16T14:47:50.80Z,46.4419630,-72.6809364,2033.405,55.98,30.32,-4.84,4.594,8.814,1.14,28.43807,1.07077,3,8
2022-10-16T14:47:51.00Z,46.4420633,-72.6808588,2034.169,56.02,30.22,-4.51,4.596,8.781,1.19,28.34238,1.10524,3,8
2022-10-16T14:47:51.20Z,46.4421640,-72.6807790,2035.124,56.02,30.83,-4.83,4.602,8.752,1.25,28.82355,1.14008,3,8
2022-10-16T14:47:51.40Z,46.4422646,-72.6806992,2036.198,56.00,30.75,-5.23,4.615,8.729,1.52,28.77489,1.17902,3,8
2022-10-16T14:47:51.60Z,46.4423654,-72.6806181,2037.241,56.06,31.04,-5.72,4.630,8.707,1.45,28.97360,1.13678,3,8
2022-10-16T14:47:51.80Z,46.4424668,-72.6805361,2038.381,56.43,31.43,-5.90,4.644,8.680,1.42,29.11658,1.15921,3,9
2022-10-16T14:47:52.00Z,46.4425679,-72.6804540,2039.526,56.28,31.62,-5.90,4.660,8.661,1.45,29.33011,1.20865,3,9
2022-10-16T14:47:52.20Z,46.4426688,-72.6803722,2040.820,56.12,31.56,-6.00,4.677,8.644,1.42,29.35028,1.32062,3,9
2022-10-16T14:47:52.40Z,46.4427695,-72.6802911,2041.996,56.09,31.41,-5.79,4.695,8.633,1.25,29.24533,1.34014,3,9
2022-10-16T14:47:52.60Z,46.4428705,-72.6802093,2043.224,56.21,31.47,-5.97,4.710,8.623,1.21,29.24485,1.31706,3,9
2022-10-16T14:47:52.80Z,46.4429709,-72.6801281,2044.446,55.77,31.25,-6.05,4.722,8.610,1.20,29.25887,1.27262,3,9
2022-10-16T14:47:53.00Z,46.4430719,-72.6800483,2045.529,56.45,30.90,-5.96,4.726,8.590,1.19,28.69585,1.27248,3,9
2022-10-16T14:47:53.20Z,46.4431731,-72.6799678,2046.674,56.48,31.05,-6.11,4.725,8.568,1.12,28.80180,1.13200,3,9
2022-10-16T14:47:53.40Z,46.4432747,-72.6798887,2047.827,56.75,30.68,-5.96,4.718,8.543,1.08,28.39536,1.05247,3,9
2022-10-16T14:47:53.60Z,46.4433756,-72.6798098,2048.754,56.34,30.59,-5.71,4.706,8.512,1.00,28.49866,1.00988,3,9
2022-10-16T14:47:53.80Z,46.4434764,-72.6797307,2050.013,56.14,30.88,-5.94,4.689,8.480,0.98,28.81703,0.96167,3,9
2022-10-16T14:47:54.00Z,46.4435769,-72.6796517,2050.905,56.35,30.80,-5.92,4.656,8.437,0.80,28.66224,0.87714,3,10
2022-10-16T14:47:54.20Z,46.4436780,-72.6795728,2051.693,56.45,30.57,-5.71,4.620,8.388,0.77,28.43701,0.82504,3,10
2022-10-16T14:47:54.40Z,46.4437793,-72.6794934,2052.657,56.43,30.77,-5.75,4.581,8.336,0.74,28.60091,0.78177,3,10
2022-10-16T14:47:54.60Z,46.4438806,-72.6794145,2053.677,56.40,30.56,-5.62,4.543,8.291,0.73,28.44797,0.79313,3,10
2022-10-16T14:47:54.80Z,46.4439820,-72.6793359,2054.718,56.33,30.54,-5.60,4.505,8.239,0.72,28.47039,0.76729,3,10
2022-10-16T14:47:55.00Z,46.4440836,-72.6792571,2055.911,56.39,30.54,-5.79,4.469,8.188,0.72,28.43748,0.77663,3,10
2022-10-16T14:47:55.20Z,46.4441849,-72.6791786,2057.003,56.43,30.47,-5.74,4.437,8.144,0.76,28.36805,0.79650,3,10
2022-10-16T14:47:55.40Z,46.4442860,-72.6791007,2058.026,56.35,30.33,-5.54,4.407,8.107,0.77,28.29469,0.83222,3,10
2022-10-16T14:47:55.60Z,46.4443872,-72.6790225,2059.035,56.18,30.28,-5.48,4.378,8.071,0.77,28.32106,0.83359,3,10
2022-10-16T14:47:55.80Z,46.4444884,-72.6789443,2060.139,56.43,30.29,-5.65,4.352,8.039,0.78,28.22377,0.86577,3,10
2022-10-16T14:47:56.00Z,46.4445898,-72.6788664,2061.151,56.42,30.17,-5.69,4.326,8.008,0.77,28.13367,0.85283,3,10
2022-10-16T14:47:56.20Z,46.4446908,-72.6787881,2062.289,56.30,30.39,-5.67,4.302,7.978,0.77,28.35737,0.85135,3,10
2022-10-16T14:47:56.40Z,46.4447917,-72.6787103,2063.760,56.34,30.11,-5.75,4.279,7.950,0.77,28.12067,0.86669,3,10
2022-10-16T14:47:56.60Z,46.4448931,-72.6786323,2064.873,56.38,29.99,-5.79,4.257,7.932,0.77,28.00761,0.85944,3,10
2022-10-16T14:47:56.80Z,46.4449942,-72.6785545,2066.082,56.36,30.10,-5.94,4.233,7.912,0.74,28.10420,0.86359,3,10
2022-10-16T14:47:57.00Z,46.4450956,-72.6784774,2066.947,56.37,29.79,-5.56,4.211,7.898,0.75,27.85986,0.88526,3,10
2022-10-16T14:47:57.20Z,46.4451972,-72.6784001,2067.856,56.64,29.85,-5.68,4.192,7.879,0.75,27.78986,0.90197,3,10
2022-10-16T14:47:57.40Z,46.4452990,-72.6783224,2068.984,56.49,30.01,-5.91,4.174,7.861,0.77,27.97904,0.95440,3,10
2022-10-16T14:47:57.60Z,46.4454002,-72.6782443,2069.978,56.15,30.31,-5.75,4.158,7.844,0.76,28.36454,0.95608,3,10
2022-10-16T14:47:57.80Z,46.4455007,-72.6781652,2071.187,55.77,30.71,-5.76,4.143,7.828,0.77,28.83768,0.96679,3,10
2022-10-16T14:47:58.00Z,46.4456018,-72.6780874,2072.374,56.38,29.98,-5.75,4.131,7.812,0.80,28.00211,1.03941,3,10
2022-10-16T14:47:58.20Z,46.4457028,-72.6780101,2073.478,56.20,29.95,-5.71,4.116,7.794,0.77,28.05096,1.00592,3,10
2022-10-16T14:47:58.40Z,46.4458039,-72.6779330,2074.684,56.42,29.84,-5.75,4.103,7.781,0.78,27.87640,0.94975,3,10
2022-10-16T14:47:58.60Z,46.4459051,-72.6778568,2075.674,56.40,29.55,-5.48,4.092,7.774,0.77,27.65093,0.94948,3,10
2022-10-16T14:47:58.80Z,46.4460061,-72.6777807,2076.675,56.30,29.54,-5.37,4.081,7.762,0.77,27.69025,0.94041,3,10
2022-10-16T14:47:59.00Z,46.4461071,-72.6777042,2077.633,56.26,29.64,-5.39,4.070,7.751,0.77,27.78544,0.93642,3,10
2022-10-16T14:47:59.20Z,46.4462079,-72.6776275,2078.674,56.27,29.63,-5.50,4.060,7.743,0.80,27.77451,0.94353,3,10
2022-10-16T14:47:59.40Z,46.4463090,-72.6775512,2079.732,56.45,29.60,-5.58,4.051,7.732,0.79,27.66661,0.91353,3,10
2022-10-16T14:47:59.60Z,46.4464101,-72.6774748,2080.668,56.25,29.66,-5.51,4.041,7.729,0.77,27.80447,0.94146,3,10
2022-10-16T14:47:59.80Z,46.4465113,-72.6773980,2081.501,56.41,29.86,-5.46,4.028,7.723,0.73,27.88924,0.88207,3,10
2022-10-16T14:48:00.00Z,46.4466129,-72.6773210,2082.204,56.52,29.87,-5.27,4.014,7.716,0.73,27.85671,0.86601,3,10
2022-10-16T14:48:00.20Z,46.4467144,-72.6772439,2083.046,56.43,29.85,-5.24,4.004,7.710,0.86,27.87780,0.88256,3,10
2022-10-16T14:48:00.40Z,46.4468157,-72.6771671,2083.966,56.32,29.70,-5.13,4.000,7.706,0.94,27.80404,0.93585,3,10
2022-10-16T14:48:00.60Z,46.4469170,-72.6770899,2084.789,56.25,29.98,-5.09,4.003,7.700,1.02,28.05284,1.11862,3,10
2022-10-16T14:48:00.80Z,46.4470182,-72.6770118,2085.496,56.11,30.34,-4.88,4.007,7.692,1.03,28.40350,1.14357,3,10
2022-10-16T14:48:01.00Z,46.4471195,-72.6769336,2086.650,56.50,30.24,-5.18,4.009,7.689,0.95,28.15901,1.09898,3,10
2022-10-16T14:48:01.20Z,46.4472211,-72.6768557,2087.753,56.69,30.25,-5.29,4.006,7.680,0.89,28.08226,0.99723,3,10
2022-10-16T14:48:01.40Z,46.4473225,-72.6767785,2088.665,56.64,29.98,-5.00,4.000,7.657,0.85,27.89760,0.91566,3,10
2022-10-16T14:48:01.60Z,46.4474241,-72.6767012,2089.553,56.62,30.04,-4.91,3.991,7.634,0.82,27.94333,0.88625,3,10
2022-10-16T14:48:01.80Z,46.4475257,-72.6766241,2090.420,56.57,30.00,-4.62,3.981,7.603,0.81,27.93954,0.88686,3,10
2022-10-16T14:48:02.00Z,46.4476274,-72.6765480,2091.139,56.63,29.64,-4.21,3.970,7.578,0.79,27.62718,0.88272,3,10
2022-10-16T14:48:02.20Z,46.4477291,-72.6764708,2092.013,56.65,29.77,-4.51,3.959,7.550,0.79,27.72204,0.87673,3,10
2022-10-16T14:48:02.40Z,46.4478308,-72.6763942,2092.908,56.62,29.70,-4.60,3.946,7.513,0.79,27.67896,0.86139,3,10
2022-10-16T14:48:02.60Z,46.4479328,-72.6763176,2093.777,56.74,29.81,-4.61,3.935,7.480,0.81,27.71280,0.86930,3,10
2022-10-16T14:48:02.80Z,46.4480348,-72.6762412,2094.741,56.56,29.80,-4.61,3.923,7.441,0.79,27.78238,0.84120,3,10
2022-10-16T14:48:03.00Z,46.4481369,-72.6761654,2095.556,56.72,29.53,-4.54,3.913,7.406,0.81,27.50589,0.83817,3,10
2022-10-16T14:48:03.20Z,46.4482392,-72.6760889,2096.438,56.73,29.72,-4.73,3.904,7.373,0.82,27.64696,0.84313,3,10
2022-10-16T14:48:03.40Z,46.4483416,-72.6760124,2097.276,56.66,29.76,-4.72,3.894,7.338,0.81,27.71361,0.83919,3,10
2022-10-16T14:48:03.60Z,46.4484441,-72.6759359,2098.219,56.77,29.78,-4.78,3.884,7.303,0.80,27.68116,0.83507,3,10
2022-10-16T14:48:03.80Z,46.4485468,-72.6758583,2099.149,56.91,30.12,-4.92,3.874,7.269,0.82,27.88646,0.83284,3,10
2022-10-16T14:48:04.00Z,46.4486496,-72.6757803,2099.964,56.90,30.27,-4.81,3.865,7.235,0.82,28.00992,0.83004,3,10
2022-10-16T14:48:04.20Z,46.4487525,-72.6757023,2100.826,57.05,30.10,-4.85,3.859,7.210,0.87,27.81623,0.85686,3,10
2022-10-16T14:48:04.40Z,46.4488552,-72.6756250,2101.633,56.85,30.10,-4.63,3.853,7.186,0.87,27.89896,0.86210,3,10
2022-10-16T14:48:04.60Z,46.4489578,-72.6755461,2102.583,56.95,30.35,-5.04,3.849,7.166,0.89,28.05355,0.88211,3,10
2022-10-16T14:48:04.80Z,46.4490607,-72.6754677,2103.492,57.12,30.45,-4.90,3.846,7.142,0.88,28.05965,0.87490,3,10
2022-10-16T14:48:05.00Z,46.4491635,-72.6753882,2104.396,57.05,30.65,-5.06,3.842,7.116,0.88,28.24331,0.86281,3,10
2022-10-16T14:48:05.20Z,46.4492664,-72.6753088,2105.324,57.15,30.64,-5.13,3.841,7.091,0.91,28.19742,0.89239,3,10
2022-10-16T14:48:05.40Z,46.4493692,-72.6752308,2106.216,57.12,30.24,-4.84,3.842,7.066,0.93,27.90040,0.90466,3,10
2022-10-16T14:48:05.60Z,46.4494720,-72.6751532,2107.104,57.00,30.23,-4.59,3.842,7.042,0.90,27.93479,0.87733,3,10
2022-10-16T14:48:05.80Z,46.4495750,-72.6750753,2108.024,57.24,30.01,-4.65,3.841,7.024,0.93,27.66923,0.91499,3,10
2022-10-16T14:48:06.00Z,46.4496778,-72.6749979,2108.916,57.02,30.06,-4.55,3.841,7.012,0.81,27.80179,0.94752,3,10
2022-10-16T14:48:06.20Z,46.4497808,-72.6749199,2109.787,57.21,30.27,-4.39,3.837,6.998,0.78,27.88910,0.90596,3,10
2022-10-16T14:48:06.40Z,46.4498840,-72.6748429,2110.504,57.25,29.93,-4.01,3.831,6.977,0.77,27.60244,0.90537,3,10
2022-10-16T14:48:06.60Z,46.4499870,-72.6747650,2111.253,57.24,30.17,-3.92,3.832,6.966,0.96,27.78975,0.95502,3,10
2022-10-16T14:48:06.80Z,46.4500903,-72.6746857,2111.925,57.53,30.48,-3.94,3.835,6.963,0.97,27.91443,0.98115,3,10
2022-10-16T14:48:07.00Z,46.4501935,-72.6746064,2112.600,57.31,30.29,-4.02,3.832,6.962,0.96,27.85663,1.00727,3,11
2022-10-16T14:48:07.20Z,46.4502982,-72.6745268,2113.685,58.44,31.14,-4.00,3.829,6.960,0.98,28.04687,0.95722,3,11
2022-10-16T14:48:07.40Z,46.4504023,-72.6744465,2114.556,57.59,30.64,-4.40,3.829,6.955,1.13,28.01534,0.96493,3,11
2022-10-16T14:48:07.60Z,46.4505059,-72.6743676,2115.352,57.49,30.19,-4.45,3.835,6.958,1.16,27.70746,1.00297,3,11
2022-10-16T14:48:07.80Z,46.4506089,-72.6742894,2116.082,57.23,30.01,-4.48,3.841,6.961,1.11,27.66881,1.03572,3,11
2022-10-16T14:48:08.00Z,46.4507121,-72.6742105,2116.808,57.29,30.45,-4.24,3.843,6.961,1.00,27.99111,0.95017,3,11
2022-10-16T14:48:08.20Z,46.4508159,-72.6741322,2117.603,57.85,30.06,-4.14,3.844,6.964,0.94,27.45643,0.98048,3,11
2022-10-16T14:48:08.40Z,46.4509193,-72.6740521,2118.385,57.43,30.70,-4.42,3.847,6.971,1.02,28.12977,0.99643,3,11
2022-10-16T14:48:08.60Z,46.4510221,-72.6739719,2119.149,57.20,30.67,-4.52,3.852,6.984,1.24,28.19735,1.16089,3,11
2022-10-16T14:48:08.80Z,46.4511249,-72.6738925,2119.960,57.22,30.43,-4.43,3.858,7.002,1.17,28.00626,1.01125,3,11
2022-10-16T14:48:09.00Z,46.4512281,-72.6738126,2120.875,57.39,30.71,-4.46,3.861,7.024,1.15,28.15529,0.97482,3,11
2022-10-16T14:48:09.20Z,46.4513307,-72.6737326,2121.481,57.14,30.81,-4.15,3.866,7.041,1.15,28.32915,1.06221,3,11
2022-10-16T14:48:09.40Z,46.4514334,-72.6736526,2122.442,57.12,30.69,-4.56,3.872,7.061,1.17,28.25290,1.08200,3,11
2022-10-16T14:48:09.60Z,46.4515359,-72.6735721,2123.591,56.90,31.07,-4.76,3.881,7.081,1.22,28.63570,1.05163,3,11
2022-10-16T14:48:09.80Z,46.4516379,-72.6734913,2124.580,56.76,30.95,-5.08,3.891,7.102,1.21,28.60072,1.07625,3,11
2022-10-16T14:48:10.00Z,46.4517408,-72.6734115,2125.316,57.39,30.81,-4.75,3.906,7.131,1.26,28.22638,1.18429,3,11
2022-10-16T14:48:10.20Z,46.4518439,-72.6733319,2126.060,57.43,30.67,-4.71,3.927,7.161,1.35,28.10169,1.22510,3,11
2022-10-16T14:48:10.40Z,46.4519463,-72.6732521,2126.847,57.00,30.82,-4.58,3.952,7.196,1.32,28.40206,1.30220,3,11
2022-10-16T14:48:10.60Z,46.4520504,-72.6731735,2127.614,57.94,30.44,-4.48,3.980,7.227,1.31,27.71378,1.27290,3,10
2022-10-16T14:48:10.80Z,46.4521553,-72.6730944,2128.431,58.43,30.59,-4.51,4.005,7.250,1.29,27.63418,1.19127,3,10
2022-10-16T14:48:11.00Z,46.4522602,-72.6730141,2129.256,58.48,31.08,-4.46,4.029,7.274,1.33,27.98845,1.17462,3,10
2022-10-16T14:48:11.20Z,46.4523641,-72.6729334,2130.053,57.92,31.13,-4.55,4.050,7.298,1.30,28.25860,1.14443,3,10
2022-10-16T14:48:11.40Z,46.4524687,-72.6728536,2130.955,58.16,30.85,-4.41,4.072,7.321,1.33,27.93972,1.19464,3,10
2022-10-16T14:48:11.60Z,46.4525729,-72.6727734,2131.725,57.86,31.14,-3.87,4.098,7.349,1.41,28.29088,1.26604,3,10
2022-10-16T14:48:11.80Z,46.4526746,-72.6726934,2132.310,56.69,30.82,-3.95,4.123,7.370,1.30,28.52875,1.23987,3,10
2022-10-16T14:48:12.00Z,46.4527785,-72.6726135,2133.146,57.83,30.87,-4.19,4.148,7.394,1.35,28.09546,1.25383,3,10
2022-10-16T14:48:12.20Z,46.4528817,-72.6725309,2134.165,57.39,31.91,-4.59,4.168,7.413,1.31,29.07565,1.20935,3,10
2022-10-16T14:48:12.40Z,46.4529855,-72.6724496,2134.863,57.87,31.38,-4.78,4.184,7.428,1.22,28.46604,1.10933,3,10
2022-10-16T14:48:12.60Z,46.4530889,-72.6723673,2135.688,57.64,31.82,-4.94,4.196,7.442,1.17,28.90175,1.08252,3,10
2022-10-16T14:48:12.80Z,46.4531923,-72.6722843,2136.628,57.59,32.02,-5.21,4.204,7.458,1.12,29.06873,1.03492,3,10
2022-10-16T14:48:13.00Z,46.4532960,-72.6722009,2137.860,57.71,32.31,-5.41,4.208,7.471,1.05,29.24145,1.01290,3,10
2022-10-16T14:48:13.20Z,46.4533999,-72.6721184,2138.829,57.81,31.94,-5.25,4.210,7.487,1.05,28.91971,1.02131,3,10
2022-10-16T14:48:13.40Z,46.4535037,-72.6720354,2139.993,57.78,32.16,-5.35,4.211,7.498,1.01,29.09733,0.99205,3,10
2022-10-16T14:48:13.60Z,46.4536076,-72.6719527,2141.077,57.83,31.92,-5.24,4.209,7.502,0.96,28.89603,0.94579,3,10
2022-10-16T14:48:13.80Z,46.4537117,-72.6718690,2142.260,58.08,32.29,-5.67,4.207,7.513,0.97,29.06974,0.98769,3,10
2022-10-16T14:48:14.00Z,46.4538157,-72.6717854,2143.370,57.85,32.34,-5.54,4.206,7.525,0.95,29.20928,1.00919,3,10
2022-10-16T14:48:14.20Z,46.4539202,-72.6717031,2144.283,58.20,31.76,-5.26,4.203,7.529,0.91,28.62176,0.96824,3,11
2022-10-16T14:48:14.40Z,46.4540247,-72.6716201,2145.220,58.16,31.90,-5.33,4.195,7.532,0.88,28.73996,0.93772,3,11
2022-10-16T14:48:14.60Z,46.4541290,-72.6715360,2146.221,58.09,32.26,-5.58,4.186,7.535,0.88,29.05041,0.93026,3,11
2022-10-16T14:48:14.80Z,46.4542333,-72.6714510,2147.104,58.04,32.38,-5.70,4.178,7.538,0.88,29.16062,0.93197,3,11
2022-10-16T14:48:15.00Z,46.4543375,-72.6713663,2147.893,57.94,32.29,-5.65,4.170,7.544,0.89,29.12896,0.94448,3,11
2022-10-16T14:48:15.20Z,46.4544417,-72.6712827,2148.564,57.99,32.06,-5.50,4.170,7.558,1.01,28.93513,1.02201,3,11
2022-10-16T14:48:15.40Z,46.4545459,-72.6711989,2149.165,58.15,32.21,-5.37,4.172,7.573,1.04,28.98140,1.03285,3,11
2022-10-16T14:48:15.60Z,46.4546503,-72.6711142,2150.030,58.15,32.49,-5.49,4.176,7.584,1.06,29.18949,1.02609,3,11
2022-10-16T14:48:15.80Z,46.4547552,-72.6710289,2150.884,58.46,32.70,-5.54,4.180,7.594,1.07,29.22029,1.00839,3,11
2022-10-16T14:48:16.00Z,46.4548596,-72.6709444,2151.682,58.16,32.38,-5.39,4.180,7.602,0.97,29.10998,0.94504,3,11
2022-10-16T14:48:16.20Z,46.4549641,-72.6708612,2152.375,58.32,31.97,-5.06,4.176,7.609,0.96,28.73019,0.93468,3,11
2022-10-16T14:48:16.40Z,46.4550681,-72.6707769,2153.241,57.90,32.17,-5.22,4.168,7.611,0.90,29.06030,0.94796,3,11
2022-10-16T14:48:16.60Z,46.4551723,-72.6706932,2154.233,57.92,32.19,-5.04,4.160,7.604,0.89,29.06740,0.90768,3,11
2022-10-16T14:48:16.80Z,46.4552767,-72.6706104,2155.021,58.07,31.79,-4.80,4.153,7.598,0.93,28.69962,0.95672,3,11
2022-10-16T14:48:17.00Z,46.4553815,-72.6705280,2155.562,58.53,31.63,-4.68,4.153,7.591,0.99,28.38510,0.93543,3,11
2022-10-16T14:48:17.20Z,46.4554866,-72.6704446,2156.127,58.67,32.04,-4.77,4.158,7.589,1.14,28.63642,1.07959,3,11
2022-10-16T14:48:17.40Z,46.4555930,-72.6703615,2157.302,59.11,32.00,-4.90,4.169,7.589,1.20,28.43026,1.11566,3,11
